"","NT","NT","NT","T","T","T","T","T","T","T","T","T","T"
"IRF6",1020.46598944986,289.678974591538,41.7103861247795,90.5172282748456,73.2509310177753,3.0073441293721,34.7069811943905,105.021446444861,0.676919606485062,168.326028900436,0.519624581694044,30.4854078488988,1020.46598944986
"IRF7",94.6127407436955,4.34518461887307,132.71486494248,13.9257274268993,0,185.853867195196,208.710900425727,181.213476218584,446.541300411313,92.4709514989517,0,12.4713032109131,94.6127407436955
"IRF8",11.2634215171066,31.8646872050692,321.833547485514,97.4800919882952,88.7200717296036,0.601468825874421,0,2.05924404793845,67.9176005173345,239.846530450406,0.519624581694044,70.6707181951744,11.2634215171066
"IRF9",39.4219753098731,18.82913334845,176.321177709295,0,198.368980892857,166.00539594134,528.57794332538,26.7701726231999,1659.35559536372,179.884897837805,1.03924916338809,38.7996099895075,39.4219753098731
"IRGM",0,0,0,0,0.45497472681848,0,0,0,0.676919606485062,0.72242930858556,2.59812290847022,0,0
"IRGQ",13.5161058205279,446.105620870969,133.662828263498,181.034456549691,374.899174898427,1195.11855701247,75.5111347607685,129.732375020123,14.2153117361863,173.383034060534,982.090459401744,195.383750304306,13.5161058205279
"IRS1",155.435216936071,4.34518461887307,189.118682543034,2047.0819317542,51.8671188573067,72.1762591049305,103.182917064404,8.23697619175381,56.1843273382601,688.475131082039,302.941131127628,159.355541028334,155.435216936071
"IRS2",550.781312186513,221.604415562527,256.898059995801,0,1.36492418045544,464.333933575053,1.40703977815097,121.495398828369,156.142789229221,7.94672239444116,164.201367815318,272.982970283321,550.781312186513
"IRX3",0,0,71.5712307368375,3.48143185672483,0,0,0.469013259383656,2.05924404793845,0,0.72242930858556,203.173211442371,6.92850178384063,0
"IRX5",0,0,45.5022394088503,3.48143185672483,0,0,0,0,0.225639868828354,0,2.59812290847022,0,0
"ISCA1",46.1800282201371,198.430097595204,12.7975048337392,13.9257274268993,238.861731579702,5.41321943286979,61.9097502386425,284.175678615507,8.57431501547745,72.242930858556,110.160411319137,54.0423139139569,46.1800282201371
"ISCA2",1.12634215171066,1.44839487295769,1.89592664203543,0,460.88939826712,134.127548169996,26.7337557848684,0,1.80511895062683,314.979178543304,1.03924916338809,2.77140071353625,1.12634215171066
"ISCU",393.09341094702,4.34518461887307,1285.43826330002,38.2957504239731,109.193934436435,177.433303632954,228.40945731984,14.4147083355692,121.168609560826,145.930720334283,353.34471555195,85.9134221196238,393.09341094702
"ISG15",46.1800282201371,23.1743179673231,77.2590106629438,0,43.2225990477556,4.21028178112095,3514.78536582111,12.3554642876307,588.694417773175,340.264204343799,62.3549498032853,13.8570035676813,46.1800282201371
"ISG20",0,127.458748820277,2.84388996305315,0,54.5969672182176,5.41321943286979,226.064391022922,693.965244155259,136.286480772326,0.72242930858556,4.6766212352464,11.085602854145,0
"ISG20L2",12.3897636688173,82.5585077585884,1.89592664203543,62.6657734210469,211.108273243775,215.927308488917,543.117354366273,4.11848809587691,88.6764684495431,83.801799795925,352.305466388562,84.5277217628557,12.3897636688173
"ISL1",0,0,0,0,0,0,0,0,0,0,3.63737207185831,0,0
"ISL2",0,0,12.7975048337392,0,0.45497472681848,1.20293765174884,0,0,1.57947908179848,0,0,0,0
"ISLR",5.6317107585533,49.2454256805615,169.685434462171,0,52.7770683109437,72.7777279308049,158.057468412292,553.936648895444,426.684991954417,8.66915170302672,0,31.8711082056669,5.6317107585533
"ISLR2",3.37902645513198,0,19.907229741372,0,0.45497472681848,1.80440647762326,6.09717237198752,0,6.09227645836556,7.2242930858556,0,1.38570035676813,3.37902645513198
"ISM1",86.7283456817208,0,3351.05033979762,3.48143185672483,219.752793053326,0,71.2900154263156,2.05924404793845,41.5177358644171,0,26.5008536663963,96.9990249737688,86.7283456817208
"ISM2",0,0,0,0,10.9193934436435,0,0.938026518767311,0,0,0,0,0,0
"ISOC1",218.510377431868,1.44839487295769,0.473981660508858,55.7029097075973,6.8246209022772,282.088879335103,7.97322540952214,72.0735416778459,97.2507834650206,152.432584111553,1.03924916338809,23.5569060650581,218.510377431868
"ISOC2",12.3897636688173,13.0355538566192,8.53166988915944,69.6286371344966,36.8529528722969,164.200989463717,185.260237456544,28.8294166711383,20.3075881945519,9.39158101161228,41.0503419538295,40.1853103462756,12.3897636688173
"IST1",42.8010017650051,14.4839487295769,1548.02410322193,142.738706125718,380.813846347068,45.711630766456,289.850194299099,133.850863115999,946.784889603773,132.926992779743,284.234646186642,103.927526757609,42.8010017650051
"ISX",0,0,0.473981660508858,0,2.2748736340924,0,0,0,0,0,1.03924916338809,1.38570035676813,0
"ISY1",172.330349211731,53.5906102994346,252.632225051221,0,0,181.042116588201,128.040619811738,90.6067381092919,26.3998646529174,0,2.07849832677618,12.4713032109131,172.330349211731
"ISY1-RAB43",1966.59339688681,0,0,0,0,0,0,0,0,0,3.11774749016427,44.34241141658,1966.59339688681
"ISYNA1",4.50536860684264,0,132.240883281971,20.888591140349,125.118049875082,113.076139264391,330.185334606093,28.8294166711383,153.209470934452,240.568959758992,26.5008536663963,19.3998049947538,4.50536860684264
"ITCH",308.617749568721,5.79357949183077,155.939966307414,0,76.4357541055046,0,3.28309281568559,26.7701726231999,78.9739540899239,86.6915170302672,20.2653586860677,162.126941741871,308.617749568721
"ITFG1",92.3600564402741,708.265092876311,668.788122977998,41.777182280698,13.1942670777359,11.427907691614,165.092667303047,28.8294166711383,7.89739540899239,65.0186377727004,436.484648622997,0,92.3600564402741
"ITFG2",1.12634215171066,0,0.947963321017715,55.7029097075973,52.7770683109437,37.8925360300885,287.505128002181,4.11848809587691,64.7586423537376,2.16728792575668,1.03924916338809,112.241728898218,1.12634215171066
"ITGA1",2401.36146744713,1523.71140635149,726.13990389957,2026.19334061385,41.8576748673001,712.740558661189,223.719324726004,3029.14799451746,316.572735966181,1496.1510980807,334.11860602927,893.776730115441,2401.36146744713
"ITGA10",4.50536860684264,17.3807384754923,191.962572506087,6.96286371344966,3.63979781454784,0,7.97322540952214,86.488250013415,78.0713946146105,4.33457585151336,3.11774749016427,22.17120570829,4.50536860684264
"ITGA11",43.9273439167157,52.1422154264769,89.1085521756653,0,9.55446926318808,1.80440647762326,95.2096916548821,0,357.864831961769,14.4485861717112,8.31399330710471,109.470328184682,43.9273439167157
"ITGA2",66.454186950929,0,185.326829258963,278.514548537986,6.8246209022772,15.6381894727349,18.7605303753462,0,9.25123462196251,242.013818376163,170.956487377341,290.997074921306,66.454186950929
"ITGA2B",10.1370793653959,0,0,0,7.27959562909568,61.3498202391909,3.28309281568559,0,0.676919606485062,2.88971723434224,0,5.5428014270725,10.1370793653959
"ITGA3",61.9488183440863,21.7259230943654,44.0802944273238,17.4071592836241,63.2414870277687,1.20293765174884,476.04845827441,267.701726231999,91.8354266131401,4.33457585151336,2.59812290847022,36.0282092759713,61.9488183440863
"ITGA4",95.7390828954061,0,16.1153764573012,6.96286371344966,4.5497472681848,17.4425959503582,0.469013259383656,20.5924404793845,65.8868416978794,3.6121465429278,0,1.38570035676813,95.7390828954061
"ITGA5",93.4863985919848,165.117015517177,574.465772536735,48.7400459941476,27.7534583359273,943.704587796966,3.75210607506924,852.52703584652,907.297912558811,637.182650172464,737.347281423849,30.4854078488988,93.4863985919848
"ITGA6",335.649961209777,47.7970308076038,148.830241399781,400.364663523355,88.7200717296036,95.6335433140329,63.7858032761772,4.11848809587691,97.0251435961922,1508.43239632665,788.270490429865,0,335.649961209777
"ITGA7",1.12634215171066,111.526405217742,9.0056515496683,6.96286371344966,0,40.2984113335862,81.6083071327561,0,0.451279737656708,101.862532510564,102.885667175421,30.4854078488988,1.12634215171066
"ITGA8",0,1.44839487295769,68.7273407737844,0,211.563247970593,8.42056356224189,0.938026518767311,2.05924404793845,20.7588679322086,0.72242930858556,0,66.51361712487,0
"ITGA9",9.01073721368528,15.9323436025346,319.937620843479,76.5915008479462,7.27959562909568,0.601468825874421,29.5478353411703,82.3697619175381,977.246271895601,1.44485861717112,0,153.812739601262,9.01073721368528
"ITGA9-AS1",1.12634215171066,4.34518461887307,20.8551930623897,3.48143185672483,0.90994945363696,1.20293765174884,44.0872463820636,43.2441250067075,85.7431501547745,0,1.03924916338809,15.2427039244494,1.12634215171066
"ITGAD",1.12634215171066,1.44839487295769,4.26583494457972,0,0,0,0,4.11848809587691,10.830713703761,50.5700516009892,0,8.31420214060875,1.12634215171066
"ITGAE",0,0,9.95361487068601,27.8514548537986,2.2748736340924,3.0073441293721,70.821002166932,6.17773214381536,107.178937693468,166.881170283264,232.272188017238,11.085602854145,0
"ITGAL",179.088402121995,1.44839487295769,2.84388996305315,511.77048293855,0,16.2396582986094,1294.00758263951,2.05924404793845,46.2561731098126,131.482134162572,229.154440527074,218.940656369364,179.088402121995
"ITGAM",1.12634215171066,70.9713487749269,57.8257625820806,6.96286371344966,0,133.526079344121,40.3351403069944,0,112.819934414177,51.2924809095748,0,66.51361712487,1.12634215171066
"ITGAV",531.633495607432,757.510518556873,912.88867814006,121.850114985369,121.478252060534,129.315797563,48.7773789759002,146.20632740363,542.88952440102,26.7298844176657,43.6484648622997,231.411959580277,531.633495607432
"ITGAX",13.5161058205279,421.482908030688,133.188846602989,128.812978698819,4.5497472681848,202.093525493805,152.898322559072,2.05924404793845,125.230127199736,524.483678033117,1.55887374508213,221.7120570829,13.5161058205279
"ITGB1",8686.35067399261,7495.44346755605,1312.45521794903,27.8514548537986,3283.55260344897,498.01618782402,7146.82404648814,1447.64856570073,3473.95142048134,1548.16600829886,385.561439616981,989.390054732442,8686.35067399261
"ITGB1BP1",0,57.9357949183077,39.3404778222352,13.9257274268993,28.2084330627458,22.855815383228,1225.53164676949,0,55.9586874694318,46.2354757494759,101.326793430339,37.4139096327394,0
"ITGB1BP2",0,0,6.63574324712401,0,3.63979781454784,0,16.8844773378116,0,22.338347014007,0,15.0691128691273,1.38570035676813,0
"ITGB2",0,23.1743179673231,36.9705695196909,31.3328867105235,18.6539637995577,15.6381894727349,374.741594247541,67.9550535819689,206.686119846772,93.1933808075373,166.799490723788,54.0423139139569,0
"ITGB2-AS1",0,0,17.0633397783189,3.48143185672483,0.90994945363696,0.601468825874421,20.6365834128808,0,31.1383018983129,41.1784705893769,11.431740797269,23.5569060650581,0
"ITGB3",302.986038810168,110.078010344785,0,10.4442955701745,6.36964617545872,0,0,0,1.35383921297012,0,0,2.77140071353625,302.986038810168
"ITGB3BP",1.12634215171066,21.7259230943654,315.19780423839,0,52.3220935841252,18.0440647762326,215.277086057098,142.087839307753,63.8560828784242,1.44485861717112,128.347271678429,31.8711082056669,1.12634215171066
"ITGB4",0,0,25.1210280069695,20.888591140349,49.1372704963958,144.953987035735,16.4154640784279,111.199178588676,63.4048031407675,3.6121465429278,84.1791822344352,9.69990249737688,0
"ITGB5",37.1692910064518,49.2454256805615,1651.82608687337,0,1.36492418045544,13.8337829951117,60.5027104604916,3259.78332788657,218.645032894675,369.883805995807,80.0221855808828,95.6133246170007,37.1692910064518
"ITGB6",2.25268430342132,0,8.05768822865058,0,0,21.6528777314792,0,0,13.3127522608729,2.16728792575668,9.3532424704928,0,2.25268430342132
"ITGB7",0,0,0,0,1.36492418045544,11.427907691614,0,63.836565486092,39.2613371761336,0.72242930858556,0,2.77140071353625,0
"ITGB8",2.25268430342132,266.504656624215,5.68777992610629,3.48143185672483,2.2748736340924,14.4352518209861,1.40703977815097,0,69.9483593367897,3.6121465429278,17.1476111959035,18.0141046379856,2.25268430342132
"ITGBL1",60.8224761923757,0,567.830029289612,0,0,30.6749101195955,0.469013259383656,175.035744074769,240.983379908682,31.0644602691791,0,44.34241141658,60.8224761923757
"ITIH1",10864.696395401,20583.1395396018,0,6.96286371344966,136.492418045544,101.046762746903,824.99432325585,9956.44497178242,472.94116506423,6582.77585983163,978.453087329886,343.653688478495,10864.696395401
"ITIH2",19462.0660394085,6598.88704119524,24.1730646859517,38.2957504239731,1527.35015792964,446.28986879882,203.082741313123,18574.3813124048,1182.12727279175,6180.38273494947,7883.74415346204,494.695027366221,19462.0660394085
"ITIH3",7597.1778132884,7311.49731869043,10.4275965311949,34.8143185672483,1.36492418045544,1684.71418127425,307.203684896294,6412.48596528034,1017.63580841588,27546.2295363674,1544.3242567947,1132.11719147956,7597.1778132884
"ITIH4",5822.0625821924,10018.5473362484,81.5248456075235,13.9257274268993,108.738959709617,13893.3284088732,94.7406783954984,27950.1194626686,2732.49881151137,10050.4365410423,36.3737207185831,494.695027366221,5822.0625821924
"ITIH4-AS1",0,4.34518461887307,0,0,0,45.711630766456,0,0,3.61023790125366,0.72242930858556,0,5.5428014270725,0
"ITIH5",1.12634215171066,26.0711077132384,166.367562838609,0,4.5497472681848,7.21762591049305,1.40703977815097,308.886607190768,76.9431952704687,103.307391127735,10.3924916338809,6.92850178384063,1.12634215171066
"ITIH6",0,0,0,0,2.2748736340924,0,1.40703977815097,0,0,0,0,1.38570035676813,0
"ITK",52.938081130401,1.44839487295769,73.4671573788729,3.48143185672483,20.9288374336501,42.7042866370839,24.8577027473337,76.1920297737228,37.6818580943351,0.72242930858556,3.11774749016427,45.7281117733482,52.938081130401
"ITLN1",5.6317107585533,0,0,0,1.36492418045544,0,1.87605303753462,4.11848809587691,1.57947908179848,0,5.19624581694044,0,5.6317107585533
"ITLN2",1.12634215171066,0,0,0,1.36492418045544,0,6.09717237198752,0,0,0.72242930858556,31.1774749016427,0,1.12634215171066
"ITM2A",5.6317107585533,0,12.7975048337392,0,3.63979781454784,12.6308453433628,109.749102695775,0,0,93.9158101161229,0,5.5428014270725,5.6317107585533
"ITM2B",7713.1910549146,3680.37137218549,6959.47272125156,0,4.09477254136632,1860.34307842958,484.021683683933,19665.7806578122,8174.02988817595,1199.23265225203,1338.55292244386,637.422164113338,7713.1910549146
"ITM2C",3.37902645513198,434.518461887307,1324.30475946175,149.701569839168,26.3885341554718,10.2249700398652,168.375760118732,607.476994141844,59.5689253706854,113.421401447933,1187.34216917089,12.4713032109131,3.37902645513198
"ITPA",2.25268430342132,36.2098718239423,14.2194498152657,0,125.5730246019,10.8264388657396,447.438649452007,319.18282743046,198.337444700123,11.558868937369,225.517068455215,18.0141046379856,2.25268430342132
"ITPK1",0,0,4.26583494457972,0,99.1844904464286,140.743705254614,2.81407955630193,20.5924404793845,113.271214151834,125.702699693888,15.0691128691273,1.38570035676813,0
"ITPK1-AS1",1.12634215171066,1.44839487295769,0,0,0.45497472681848,0,0.469013259383656,0,0.676919606485062,1.44485861717112,0,0,1.12634215171066
"ITPKA",0,0,1.89592664203543,3.48143185672483,19.1089385263762,0,223.719324726004,0,0,4.33457585151336,202.133962278983,1.38570035676813,0
"ITPKB",430.262701953472,2.89678974591538,78.6809556444704,0,12.7392923509174,0.601468825874421,62.3787634980262,92.6659821572304,136.060840903497,2.88971723434224,3.11774749016427,26.3283067785944,430.262701953472
"ITPKC",305.238723113589,386.721431079704,82.9467905890501,62.6657734210469,40.4927506868447,2.40587530349768,18.2915171159626,1058.45144064036,59.5689253706854,65.741067081286,138.220138730616,63.7422164113338,305.238723113589
"ITPR1",1.12634215171066,152.081461660558,45.5022394088503,0,0,0,123.819500477285,107.0806904928,105.59945861167,0,56.1194548229568,40.1853103462756,1.12634215171066
"ITPR2",19380.9694044853,126.010353947319,36.0226061986732,3150.69583033597,18.1989890727392,436.66636758483,83.4843601702907,6.17773214381536,207.814319190914,744.102187843127,141.33788622078,2232.36327475345,19380.9694044853
"ITPR3",3.37902645513198,0,71.0972490763287,0,9.0994945363696,1.20293765174884,0,39.1256369108306,62.7278835342824,62.8513498469438,0.519624581694044,52.6566135571888,3.37902645513198
"ITPRIP",63.075160495797,7.24197436478846,426.109512797463,0,15.9241154386468,118.489358697261,50.1844187540511,57.6588333422767,323.341932031031,5.05700516009892,0,31.8711082056669,63.075160495797
"ITPRIPL1",1.12634215171066,1.44839487295769,0.473981660508858,27.8514548537986,0.90994945363696,0.601468825874421,0.469013259383656,0,6.76919606485062,2.88971723434224,5.19624581694044,4.15710107030438,1.12634215171066
