ACOX1,ECH1,sbcoa
NSD1,MAT1A,amet
NSD1,MAT2A,amet
NSD1,SPCS1,Ntmelys
NSD1,SPCS2,Ntmelys
NSD1,SEC11A,Ntmelys
NSD1,SEC11C,Ntmelys
NSD1,SPCS3,Ntmelys
AHCY,SUV39H2,ahcys
AHCY,COQ5,ahcys
AHCY,UGT1A6,ahcys
AHCY,SETMAR,ahcys
AHCY,PEMT,ahcys
AHCY,SETD7,ahcys
AHCY,NNMT,ahcys
AHCY,SUV39H1,ahcys
AHCY,KMT2E,ahcys
AHCY,ASMT,ahcys
AHCY,COQ3,ahcys
AHCY,SMYD3,ahcys
AHCY,CYP2C19,ahcys
AHCY,SETD2,ahcys
AHCY,KMT5C,ahcys
AHCY,KMT2D,ahcys
AHCY,CYP2C8,ahcys
AHCY,CYP2C9,ahcys
AHCY,SETDB2,ahcys
AHCY,DOT1L,ahcys
AHCY,GNMT,ahcys
AHCY,COMTD1,ahcys
AHCY,NT5C2,adn
AHCY,PNP,adn
AHCY,SLC28A3,adn
AHCY,ACP2,adn
AHCY,NT5C1B,adn
AHCY,ADA,adn
AHCY,SLC29A1,adn
AHCY,SLC29A4,adn
AHCY,ADK,adn
AHCY,SLC29A3,adn
AHCY,SLC28A1,adn
AHCY,NT5E,adn
AHCY,NT5C1B-RDH14,adn
AHCY,NT5C3A,adn
AHCY,SLC29A2,adn
AHCY,NT5M,adn
AHCY,SLC28A2,adn
AHCY,NT5C1A,adn
AHCY,NT5C,adn
AHCY,CBS,hcys__L
AHCY,BHMT2,hcys__L
AHCY,MTR,hcys__L
AHCY,BHMT,hcys__L
SUV39H2,COQ5,amet
SUV39H2,UGT1A6,amet
SUV39H2,SETMAR,Ntmelys
SUV39H2,PEMT,amet
SUV39H2,SETD7,Ntmelys
SUV39H2,NNMT,amet
SUV39H2,SUV39H1,Ntmelys
SUV39H2,KMT2E,Ntmelys
SUV39H2,ASMT,amet
SUV39H2,COQ3,amet
SUV39H2,SMYD3,Ntmelys
SUV39H2,CYP2C19,amet
SUV39H2,SETD2,Ntmelys
SUV39H2,KMT5C,Ntmelys
SUV39H2,KMT2D,Ntmelys
SUV39H2,CYP2C8,amet
SUV39H2,CYP2C9,amet
SUV39H2,SETDB2,Ntmelys
SUV39H2,DOT1L,Ntmelys
SUV39H2,GNMT,amet
SUV39H2,COMTD1,amet
SUV39H2,MAT2B,amet
SUV39H2,AMD1,amet
SUV39H2,MAT1A,amet
SUV39H2,MAT2A,amet
SUV39H2,SPCS1,Ntmelys
SUV39H2,SPCS2,Ntmelys
SUV39H2,SEC11A,Ntmelys
SUV39H2,SEC11C,Ntmelys
SUV39H2,SPCS3,Ntmelys
COQ5,UGT1A6,amet
COQ5,SETMAR,amet
COQ5,PEMT,amet
COQ5,SETD7,amet
COQ5,NNMT,amet
COQ5,SUV39H1,amet
COQ5,KMT2E,amet
COQ5,ASMT,amet
COQ5,COQ3,amet
COQ5,SMYD3,amet
COQ5,CYP2C19,amet
COQ5,SETD2,amet
COQ5,KMT5C,amet
COQ5,KMT2D,amet
COQ5,CYP2C8,amet
COQ5,CYP2C9,amet
COQ5,SETDB2,amet
COQ5,DOT1L,amet
COQ5,GNMT,amet
COQ5,COMTD1,amet
COQ5,MAT2B,amet
COQ5,AMD1,amet
COQ5,MAT1A,amet
COQ5,MAT2A,amet
COQ5,COQ6,M00658
COQ5,COQ7,M01165
UGT1A6,SETMAR,amet
UGT1A6,PEMT,amet
UGT1A6,SETD7,amet
UGT1A6,NNMT,amet
UGT1A6,SUV39H1,amet
UGT1A6,KMT2E,amet
UGT1A6,ASMT,amet
UGT1A6,COQ3,amet
UGT1A6,SMYD3,amet
UGT1A6,CYP2C19,amet
UGT1A6,SETD2,amet
UGT1A6,KMT5C,amet
UGT1A6,KMT2D,amet
UGT1A6,CYP2C8,ptvst
UGT1A6,CYP2C9,ptvst
UGT1A6,SETDB2,amet
UGT1A6,DOT1L,amet
UGT1A6,GNMT,amet
UGT1A6,COMTD1,amet
UGT1A6,MAT2B,amet
UGT1A6,AMD1,amet
UGT1A6,MAT1A,amet
UGT1A6,MAT2A,amet
UGT1A6,BLVRB,bilirub
UGT1A6,UGT1A10,udpglcur
UGT1A6,BLVRA,bilirub
UGT1A6,UGT1A3,ptvst
UGT1A6,UGT1A7,udpglcur
UGT1A6,SLCO1B1,bildglcur
UGT1A6,UGT1A8,udpglcur
UGT1A6,CP,bilirub
UGT1A6,UGT1A4,ptvst
UGT1A6,UGT1A5,udpglcur
UGT1A6,ABCC3,acmpglu
UGT1A6,ABCC2,bildglcur
UGT1A6,ABCC1,bildglcur
UGT1A6,SLC22A10,bildglcur
UGT1A6,UGT2B28,udpglcur
UGT1A6,UGT2B17,udpglcur
UGT1A6,GSTM1,13_cis_retn
UGT1A6,UGT2B15,udpglcur
UGT1A6,UGT2B10,udpglcur
UGT1A6,UGT2B4,udpglcur
UGT1A6,UGT2B11,udpglcur
UGT1A6,CHSY1,udpglcur
UGT1A6,HAS3,udpglcur
UGT1A6,B3GAT3,udpglcur
UGT1A6,UXS1,udpglcur
UGT1A6,CHPF,udpglcur
UGT1A6,UGT2A1,udpglcur
UGT1A6,B3GAT2,udpglcur
UGT1A6,HAS2,udpglcur
UGT1A6,HAS1,udpglcur
UGT1A6,CHSY3,udpglcur
UGT1A6,B3GAT1,udpglcur
UGT1A6,UGT2A3,udpglcur
UGT1A6,CHPF2,udpglcur
UGT1A6,SLC35D1,udpglcur
UGT1A6,UGDH,udpglcur
UGT1A6,CSGALNACT1,udpglcur
UGT1A6,EXT2,udpglcur
UGT1A6,UGT2B7,ptvst
UGT1A6,CSGALNACT2,udpglcur
UGT1A6,EXT1,udpglcur
UGT1A6,CYP2A6,acmp
UGT1A6,ABCB1,acmp
UGT1A6,PON3,ptvst
UGT1A6,ABCG2,ptvst
UGT1A6,SLCO2B1,ptvst
SETMAR,PEMT,amet
SETMAR,SETD7,Ntmelys
SETMAR,NNMT,amet
SETMAR,SUV39H1,Ntmelys
SETMAR,KMT2E,Ntmelys
SETMAR,ASMT,amet
SETMAR,COQ3,amet
SETMAR,SMYD3,Ntmelys
SETMAR,CYP2C19,amet
SETMAR,SETD2,Ntmelys
SETMAR,KMT5C,Ntmelys
SETMAR,KMT2D,Ntmelys
SETMAR,CYP2C8,amet
SETMAR,CYP2C9,amet
SETMAR,SETDB2,Ntmelys
SETMAR,DOT1L,Ntmelys
SETMAR,GNMT,amet
SETMAR,COMTD1,amet
SETMAR,MAT2B,amet
SETMAR,AMD1,amet
SETMAR,MAT1A,amet
SETMAR,MAT2A,amet
SETMAR,SPCS1,Ntmelys
SETMAR,SPCS2,Ntmelys
SETMAR,SEC11A,Ntmelys
SETMAR,SEC11C,Ntmelys
SETMAR,SPCS3,Ntmelys
PEMT,SETD7,amet
PEMT,NNMT,amet
PEMT,SUV39H1,amet
PEMT,KMT2E,amet
PEMT,ASMT,amet
PEMT,COQ3,amet
PEMT,SMYD3,amet
PEMT,CYP2C19,amet
PEMT,SETD2,amet
PEMT,KMT5C,amet
PEMT,KMT2D,amet
PEMT,CYP2C8,amet
PEMT,CYP2C9,amet
PEMT,SETDB2,amet
PEMT,DOT1L,amet
PEMT,GNMT,amet
PEMT,COMTD1,amet
PEMT,MAT2B,amet
PEMT,AMD1,amet
PEMT,MAT1A,amet
PEMT,MAT2A,amet
PEMT,PLA2G6,pe_hs
PEMT,PLA2G2F,pe_hs
PEMT,PLA2G4A,pe_hs
PEMT,PLD3,pe_hs
PEMT,SGMS2,pchol_hs
PEMT,PLA2G10,pchol_hs
PEMT,PLD1,pe_hs
PEMT,CHPT1,pchol_hs
PEMT,PLA2G3,pe_hs
PEMT,ABCA1,pchol_hs
PEMT,LRAT,pchol_hs
PEMT,PLA2G2D,pchol_hs
PEMT,PTDSS1,pchol_hs
PEMT,LCAT,pe_hs
PEMT,PLD6,pchol_hs
PEMT,ATP10A,pe_hs
PEMT,PLA2G2A,pe_hs
PEMT,PLA2G5,pe_hs
PEMT,PLA2G12A,pe_hs
PEMT,ABCB4,pe_hs
PEMT,CEPT1,pe_hs
PEMT,PLA2G1B,pchol_hs
PEMT,PLD2,pe_hs
PEMT,SGMS1,pchol_hs
PEMT,PLA2G2E,pchol_hs
PEMT,PLA2G4E,pe_hs
PEMT,PLD4,pe_hs
PEMT,PLA2G4B,pe_hs
PEMT,ATP8A1,pe_hs
PEMT,PTDSS2,pe_hs
PEMT,PIGO,pe_hs
PEMT,EPT1,pe_hs
PEMT,PIGN,pe_hs
PEMT,PISD,pe_hs
PEMT,PIGF,pe_hs
PEMT,PIGG,pe_hs
SETD7,NNMT,amet
SETD7,SUV39H1,Ntmelys
SETD7,KMT2E,Ntmelys
SETD7,ASMT,amet
SETD7,COQ3,amet
SETD7,SMYD3,Ntmelys
SETD7,CYP2C19,amet
SETD7,SETD2,Ntmelys
SETD7,KMT5C,Ntmelys
SETD7,KMT2D,Ntmelys
SETD7,CYP2C8,amet
SETD7,CYP2C9,amet
SETD7,SETDB2,Ntmelys
SETD7,DOT1L,Ntmelys
SETD7,GNMT,amet
SETD7,COMTD1,amet
SETD7,MAT2B,amet
SETD7,AMD1,amet
SETD7,MAT1A,amet
SETD7,MAT2A,amet
SETD7,SPCS1,Ntmelys
SETD7,SPCS2,Ntmelys
SETD7,SEC11A,Ntmelys
SETD7,SEC11C,Ntmelys
SETD7,SPCS3,Ntmelys
NNMT,SUV39H1,amet
NNMT,KMT2E,amet
NNMT,ASMT,amet
NNMT,COQ3,amet
NNMT,SMYD3,amet
NNMT,CYP2C19,amet
NNMT,SETD2,amet
NNMT,KMT5C,amet
NNMT,KMT2D,amet
NNMT,CYP2C8,amet
NNMT,CYP2C9,amet
NNMT,SETDB2,amet
NNMT,DOT1L,amet
NNMT,GNMT,amet
NNMT,COMTD1,amet
NNMT,MAT2B,amet
NNMT,AMD1,amet
NNMT,MAT1A,amet
NNMT,MAT2A,amet
NNMT,PNP,ncam
NNMT,CD38,ncam
NNMT,NAMPT,ncam
SUV39H1,KMT2E,Ntmelys
SUV39H1,ASMT,amet
SUV39H1,COQ3,amet
SUV39H1,SMYD3,Ntmelys
SUV39H1,CYP2C19,amet
SUV39H1,SETD2,Ntmelys
SUV39H1,KMT5C,Ntmelys
SUV39H1,KMT2D,Ntmelys
SUV39H1,CYP2C8,amet
SUV39H1,CYP2C9,amet
SUV39H1,SETDB2,Ntmelys
SUV39H1,DOT1L,Ntmelys
SUV39H1,GNMT,amet
SUV39H1,COMTD1,amet
SUV39H1,MAT2B,amet
SUV39H1,AMD1,amet
SUV39H1,MAT1A,amet
SUV39H1,MAT2A,amet
SUV39H1,SPCS1,Ntmelys
SUV39H1,SPCS2,Ntmelys
SUV39H1,SEC11A,Ntmelys
SUV39H1,SEC11C,Ntmelys
SUV39H1,SPCS3,Ntmelys
KMT2E,ASMT,amet
KMT2E,COQ3,amet
KMT2E,SMYD3,Ntmelys
KMT2E,CYP2C19,amet
KMT2E,SETD2,Ntmelys
KMT2E,KMT5C,Ntmelys
KMT2E,KMT2D,Ntmelys
KMT2E,CYP2C8,amet
KMT2E,CYP2C9,amet
KMT2E,SETDB2,Ntmelys
KMT2E,DOT1L,Ntmelys
KMT2E,GNMT,amet
KMT2E,COMTD1,amet
KMT2E,MAT2B,amet
KMT2E,AMD1,amet
KMT2E,MAT1A,amet
KMT2E,MAT2A,amet
KMT2E,SPCS1,Ntmelys
KMT2E,SPCS2,Ntmelys
KMT2E,SEC11A,Ntmelys
KMT2E,SEC11C,Ntmelys
KMT2E,SPCS3,Ntmelys
ASMT,COQ3,amet
ASMT,SMYD3,amet
ASMT,CYP2C19,amet
ASMT,SETD2,amet
ASMT,KMT5C,amet
ASMT,KMT2D,amet
ASMT,CYP2C8,amet
ASMT,CYP2C9,amet
ASMT,SETDB2,amet
ASMT,DOT1L,amet
ASMT,GNMT,amet
ASMT,COMTD1,amet
ASMT,CYP1A2,melatn
ASMT,IDO1,melatn
ASMT,CYP1A1,melatn
ASMT,CYP1B1,melatn
ASMT,MAT2B,amet
ASMT,AMD1,amet
ASMT,MAT1A,amet
ASMT,MAT2A,amet
ASMT,AANAT,Nacsertn
COQ3,SMYD3,amet
COQ3,CYP2C19,amet
COQ3,SETD2,amet
COQ3,KMT5C,amet
COQ3,KMT2D,amet
COQ3,CYP2C8,amet
COQ3,CYP2C9,amet
COQ3,SETDB2,amet
COQ3,DOT1L,amet
COQ3,GNMT,amet
COQ3,COMTD1,amet
COQ3,MAT2B,amet
COQ3,AMD1,amet
COQ3,MAT1A,amet
COQ3,MAT2A,amet
COQ3,ETFDH,q10h2
COQ3,NDUFA6,q10h2
COQ3,NDUFAB1,q10h2
COQ3,NDUFB3,q10h2
COQ3,NDUFS3,q10h2
COQ3,NDUFA11,q10h2
COQ3,GPD2,q10h2
COQ3,CYTB,q10h2
COQ3,SDHC,q10h2
COQ3,ETFB,q10h2
COQ3,SDHA,q10h2
COQ3,NDUFB8,q10h2
COQ3,SDHD,q10h2
COQ3,NDUFB7,q10h2
COQ3,NDUFA4,q10h2
COQ3,NDUFA3,q10h2
COQ3,TXNRD1,q10h2
COQ3,NDUFB11,q10h2
COQ3,NDUFS7,q10h2
COQ3,NDUFB9,q10h2
COQ3,ND4L,q10h2
COQ3,ND3,q10h2
COQ3,ETFA,q10h2
COQ3,NDUFV3,q10h2
COQ3,NDUFA13,q10h2
COQ3,UQCRB,q10h2
COQ3,UQCR10,q10h2
COQ3,UQCRH,q10h2
COQ3,UQCRQ,q10h2
COQ3,ND1,q10h2
COQ3,DHODH,q10h2
COQ3,SDHB,q10h2
COQ3,ND5,q10h2
COQ3,NDUFV2,q10h2
COQ3,NDUFA5,q10h2
COQ3,UQCR11,q10h2
COQ3,NDUFA1,q10h2
COQ3,ND4,q10h2
COQ3,CYC1,q10h2
COQ3,NDUFB5,q10h2
COQ3,NDUFS1,q10h2
COQ3,NDUFA12,q10h2
COQ3,NDUFA10,q10h2
COQ3,NDUFB6,q10h2
COQ3,NDUFB1,q10h2
COQ3,NDUFS2,q10h2
COQ3,ND2,q10h2
COQ3,NDUFS5,q10h2
COQ3,NDUFB4,q10h2
COQ3,UQCRC2,q10h2
COQ3,NDUFA9,q10h2
COQ3,NDUFA8,q10h2
COQ3,NDUFB2,q10h2
COQ3,NDUFA2,q10h2
COQ3,UQCRFS1,q10h2
COQ3,NDUFS8,q10h2
COQ3,ND6,q10h2
COQ3,NDUFC1,q10h2
COQ3,NDUFA7,q10h2
COQ3,NDUFS6,q10h2
COQ3,UQCRC1,q10h2
COQ3,NDUFS4,q10h2
COQ3,TUSC3,q10h2
COQ3,NDUFB10,q10h2
COQ3,NDUFC2,q10h2
COQ3,NDUFV1,q10h2
COQ3,COQ7,M00770
SMYD3,CYP2C19,amet
SMYD3,SETD2,Ntmelys
SMYD3,KMT5C,Ntmelys
SMYD3,KMT2D,Ntmelys
SMYD3,CYP2C8,amet
SMYD3,CYP2C9,amet
SMYD3,SETDB2,Ntmelys
SMYD3,DOT1L,Ntmelys
SMYD3,GNMT,amet
SMYD3,COMTD1,amet
SMYD3,MAT2B,amet
SMYD3,AMD1,amet
SMYD3,MAT1A,amet
SMYD3,MAT2A,amet
SMYD3,SPCS1,Ntmelys
SMYD3,SPCS2,Ntmelys
SMYD3,SEC11A,Ntmelys
SMYD3,SEC11C,Ntmelys
SMYD3,SPCS3,Ntmelys
CYP2C19,SETD2,amet
CYP2C19,KMT5C,amet
CYP2C19,KMT2D,amet
CYP2C19,CYP2C8,3hibup__S
CYP2C19,CYP2C9,3hibup__S
CYP2C19,SETDB2,amet
CYP2C19,DOT1L,amet
CYP2C19,GNMT,amet
CYP2C19,COMTD1,amet
CYP2C19,CYP1A2,C14826
CYP2C19,IDO1,melatn
CYP2C19,CYP1A1,C14826
CYP2C19,CYP1B1,C14826
CYP2C19,MAT2B,amet
CYP2C19,AMD1,amet
CYP2C19,MAT1A,amet
CYP2C19,MAT2A,amet
CYP2C19,CYP4F11,C14826
CYP2C19,CYP3A5,C14826
CYP2C19,ALOX15,lnlc
CYP2C19,344967_AT1,lnlc
CYP2C19,CYP2A7,C14826
CYP2C19,CYP3A7,C14826
CYP2C19,ALOX12,arachd
CYP2C19,CYP2S1,C14826
CYP2C19,CEL,lnlc
CYP2C19,CYP4F12,C14826
CYP2C19,CYP4Z1,C14826
CYP2C19,PPT1,arachd
CYP2C19,SLCO2A1,arachd
CYP2C19,SLCO1B1,arachd
CYP2C19,ABCA1,lnlc
CYP2C19,CYP19A1,C14826
CYP2C19,PTGS1,arachd
CYP2C19,PTGS2,arachd
CYP2C19,CYP2U1,C14826
CYP2C19,CYP2B6,C14826
CYP2C19,CYP2D6,C14826
CYP2C19,SLC27A5,lnlc
CYP2C19,PPT2,arachd
CYP2C19,CYP2J2,C14826
CYP2C19,CYP4B1,C14826
CYP2C19,CYP2F1,C14826
CYP2C19,CYP2A6,C14826
CYP2C19,CYP4F8,C14826
CYP2C19,CYP4X1,C14826
CYP2C19,CYP2A13,C14826
CYP2C19,CYP2C18,C14826
CYP2C19,CYP3A43,C14826
CYP2C19,ALOX5,arachd
CYP2C19,LIPA,lnlc
CYP2C19,ALOX15B,lnlc
CYP2C19,UGT1A8,tststerone
CYP2C19,SRD5A1,tststerone
CYP2C19,UGT2B28,tststerone
CYP2C19,HSD17B3,tststerone
CYP2C19,SRD5A2,tststerone
CYP2C19,SRD5A3,tststerone
CYP2C19,HSD17B2,tststerone
CYP2C19,UGT1A10,tststerone
CYP2C19,RDH8,tststerone
CYP2C19,EPHX2,C14826
CYP2C19,UGT1A3,3hibup__S
CYP2C19,UGT2B7,3hibup__S
CYP2C19,PON3,rsv
CYP2C19,ABCG2,ndersv
CYP2C19,SLCO2B1,rsv
CYP2C19,ACOT11,ibup__S
SETD2,KMT5C,Ntmelys
SETD2,KMT2D,Ntmelys
SETD2,CYP2C8,amet
SETD2,CYP2C9,amet
SETD2,SETDB2,Ntmelys
SETD2,DOT1L,Ntmelys
SETD2,GNMT,amet
SETD2,COMTD1,amet
SETD2,MAT2B,amet
SETD2,AMD1,amet
SETD2,MAT1A,amet
SETD2,MAT2A,amet
SETD2,SPCS1,Ntmelys
SETD2,SPCS2,Ntmelys
SETD2,SEC11A,Ntmelys
SETD2,SEC11C,Ntmelys
SETD2,SPCS3,Ntmelys
KMT5C,KMT2D,Ntmelys
KMT5C,CYP2C8,amet
KMT5C,CYP2C9,amet
KMT5C,SETDB2,Ntmelys
KMT5C,DOT1L,Ntmelys
KMT5C,GNMT,amet
KMT5C,COMTD1,amet
KMT5C,MAT2B,amet
KMT5C,AMD1,amet
KMT5C,MAT1A,amet
KMT5C,MAT2A,amet
KMT5C,SPCS1,Ntmelys
KMT5C,SPCS2,Ntmelys
KMT5C,SEC11A,Ntmelys
KMT5C,SEC11C,Ntmelys
KMT5C,SPCS3,Ntmelys
KMT2D,CYP2C8,amet
KMT2D,CYP2C9,amet
KMT2D,SETDB2,Ntmelys
KMT2D,DOT1L,Ntmelys
KMT2D,GNMT,amet
KMT2D,COMTD1,amet
KMT2D,MAT2B,amet
KMT2D,AMD1,amet
KMT2D,MAT1A,amet
KMT2D,MAT2A,amet
KMT2D,SPCS1,Ntmelys
KMT2D,SPCS2,Ntmelys
KMT2D,SEC11A,Ntmelys
KMT2D,SEC11C,Ntmelys
KMT2D,SPCS3,Ntmelys
CYP2C8,CYP2C9,3hibup__S
CYP2C8,SETDB2,amet
CYP2C8,DOT1L,amet
CYP2C8,GNMT,amet
CYP2C8,COMTD1,amet
CYP2C8,MAT2B,amet
CYP2C8,AMD1,amet
CYP2C8,MAT1A,amet
CYP2C8,MAT2A,amet
CYP2C8,CYP4F11,C14826
CYP2C8,CYP3A5,lvst
CYP2C8,ALOX15,lnlc
CYP2C8,344967_AT1,lnlc
CYP2C8,CYP2A7,C14826
CYP2C8,CYP3A7,C14826
CYP2C8,ALOX12,arachd
CYP2C8,CYP2S1,C14826
CYP2C8,CEL,lnlc
CYP2C8,CYP4F12,C14826
CYP2C8,CYP1A2,C14826
CYP2C8,CYP4Z1,C14826
CYP2C8,PPT1,arachd
CYP2C8,SLCO2A1,arachd
CYP2C8,SLCO1B1,crvs
CYP2C8,ABCA1,lnlc
CYP2C8,CYP19A1,C14826
CYP2C8,CYP1B1,C14826
CYP2C8,PTGS1,arachd
CYP2C8,PTGS2,arachd
CYP2C8,CYP2U1,C14826
CYP2C8,CYP2B6,C14826
CYP2C8,CYP2D6,fvs
CYP2C8,SLC27A5,lnlc
CYP2C8,PPT2,arachd
CYP2C8,CYP1A1,C14826
CYP2C8,CYP2J2,C14826
CYP2C8,CYP4B1,C14826
CYP2C8,CYP2F1,C14826
CYP2C8,CYP2A6,C14826
CYP2C8,CYP4F8,C14826
CYP2C8,CYP4X1,C14826
CYP2C8,CYP2A13,C14826
CYP2C8,CYP2C18,C14826
CYP2C8,CYP3A43,C14826
CYP2C8,ALOX5,arachd
CYP2C8,LIPA,lnlc
CYP2C8,ALOX15B,lnlc
CYP2C8,158160_AT1,estrone
CYP2C8,UGT1A8,atvacid
CYP2C8,STS,estrone
CYP2C8,HSD17B6,estrone
CYP2C8,HSD17B2,tststerone
CYP2C8,HSD17B1,estrone
CYP2C8,HSD17B12,estrone
CYP2C8,HSD17B11,estrone
CYP2C8,HSD17B7,estrone
CYP2C8,UGT1A10,tststerone
CYP2C8,HSD17B8,estrone
CYP2C8,SRD5A1,tststerone
CYP2C8,UGT2B28,tststerone
CYP2C8,HSD17B3,tststerone
CYP2C8,SRD5A2,tststerone
CYP2C8,SRD5A3,tststerone
CYP2C8,RDH8,tststerone
CYP2C8,EPHX2,C14826
CYP2C8,PON3,lvst
CYP2C8,ABCC2,2hatvacid
CYP2C8,SLCO2B1,fvs
CYP2C8,ABCB1,lvst
CYP2C8,UGT1A3,3hibup__S
CYP2C8,UGT1A4,ptvst
CYP2C8,ABCG2,crvs
CYP2C8,GUSB,crvsm23
CYP2C8,UGT2B7,3hibup__S
CYP2C8,ACOT11,ibup__S
CYP2C9,SETDB2,amet
CYP2C9,DOT1L,amet
CYP2C9,GNMT,amet
CYP2C9,COMTD1,amet
CYP2C9,MAT2B,amet
CYP2C9,AMD1,amet
CYP2C9,MAT1A,amet
CYP2C9,MAT2A,amet
CYP2C9,CYP4F11,C14826
CYP2C9,CYP3A5,C14826
CYP2C9,ALOX15,lnlc
CYP2C9,344967_AT1,lnlc
CYP2C9,CYP2A7,C14826
CYP2C9,CYP3A7,C14826
CYP2C9,ALOX12,arachd
CYP2C9,CYP2S1,C14826
CYP2C9,CEL,lnlc
CYP2C9,CYP4F12,C14826
CYP2C9,CYP1A2,C14826
CYP2C9,CYP4Z1,C14826
CYP2C9,PPT1,arachd
CYP2C9,SLCO2A1,arachd
CYP2C9,SLCO1B1,arachd
CYP2C9,ABCA1,lnlc
CYP2C9,CYP19A1,C14826
CYP2C9,CYP1B1,C14826
CYP2C9,PTGS1,arachd
CYP2C9,PTGS2,arachd
CYP2C9,CYP2U1,C14826
CYP2C9,CYP2B6,C14826
CYP2C9,CYP2D6,fvs
CYP2C9,SLC27A5,lnlc
CYP2C9,PPT2,arachd
CYP2C9,CYP1A1,C14826
CYP2C9,CYP2J2,C14826
CYP2C9,CYP4B1,C14826
CYP2C9,CYP2F1,C14826
CYP2C9,CYP2A6,C14826
CYP2C9,CYP4F8,C14826
CYP2C9,CYP4X1,C14826
CYP2C9,CYP2A13,C14826
CYP2C9,CYP2C18,C14826
CYP2C9,CYP3A43,C14826
CYP2C9,ALOX5,arachd
CYP2C9,LIPA,lnlc
CYP2C9,ALOX15B,lnlc
CYP2C9,158160_AT1,estrone
CYP2C9,UGT1A8,lstn
CYP2C9,STS,estrone
CYP2C9,HSD17B6,estrone
CYP2C9,HSD17B2,tststerone
CYP2C9,HSD17B1,estrone
CYP2C9,HSD17B12,estrone
CYP2C9,HSD17B11,estrone
CYP2C9,HSD17B7,estrone
CYP2C9,UGT1A10,lstn
CYP2C9,HSD17B8,estrone
CYP2C9,SRD5A1,tststerone
CYP2C9,UGT2B28,tststerone
CYP2C9,HSD17B3,tststerone
CYP2C9,SRD5A2,tststerone
CYP2C9,SRD5A3,tststerone
CYP2C9,RDH8,tststerone
CYP2C9,EPHX2,C14826
CYP2C9,UGT1A3,3hibup__S
CYP2C9,UGT2B7,3hibup__S
CYP2C9,UGT2B17,lstn
CYP2C9,UGT1A7,lstn
CYP2C9,UGT1A4,ptvst
CYP2C9,ABCB1,lstn
CYP2C9,PON3,ptvst
CYP2C9,ABCG2,ptvst
CYP2C9,SLCO2B1,fvs
CYP2C9,ACOT11,ibup__S
SETDB2,DOT1L,Ntmelys
SETDB2,GNMT,amet
SETDB2,COMTD1,amet
SETDB2,MAT2B,amet
SETDB2,AMD1,amet
SETDB2,MAT1A,amet
SETDB2,MAT2A,amet
SETDB2,SPCS1,Ntmelys
SETDB2,SPCS2,Ntmelys
SETDB2,SEC11A,Ntmelys
SETDB2,SEC11C,Ntmelys
SETDB2,SPCS3,Ntmelys
DOT1L,GNMT,amet
DOT1L,COMTD1,amet
DOT1L,MAT2B,amet
DOT1L,AMD1,amet
DOT1L,MAT1A,amet
DOT1L,MAT2A,amet
DOT1L,SPCS1,Ntmelys
DOT1L,SPCS2,Ntmelys
DOT1L,SEC11A,Ntmelys
DOT1L,SEC11C,Ntmelys
DOT1L,SPCS3,Ntmelys
GNMT,COMTD1,amet
GNMT,SLC6A9,gly
GNMT,DPEP2,gly
GNMT,ALAS1,gly
GNMT,GCSH,gly
GNMT,SLC36A2,gly
GNMT,GLDC,gly
GNMT,SLC38A1,gly
GNMT,SLC38A4,gly
GNMT,PIPOX,sarcs
GNMT,AGXT2,gly
GNMT,SLC7A8,gly
GNMT,ETNPPL,gly
GNMT,DPEP1,gly
GNMT,SLC6A5,gly
GNMT,SLC7A10,gly
GNMT,TPP1,sarcs
GNMT,SLC6A14,gly
GNMT,PEPD,gly
GNMT,SLC38A5,gly
GNMT,SLC38A2,gly
GNMT,GCAT,gly
GNMT,CNDP2,gly
GNMT,SLC6A19,gly
GNMT,DPEP3,gly
GNMT,SHMT1,gly
GNMT,AGXT,gly
GNMT,GART,gly
GNMT,SHMT2,gly
GNMT,ANPEP,gly
GNMT,ACE2,gly
GNMT,CNDP1,gly
GNMT,ALAS2,gly
GNMT,GSS,gly
GNMT,MAT2B,amet
GNMT,AMD1,amet
GNMT,MAT1A,amet
GNMT,MAT2A,amet
GNMT,PDPR,sarcs
COMTD1,MAT2B,amet
COMTD1,AMD1,amet
COMTD1,MAT1A,amet
COMTD1,MAT2A,amet
COMTD1,DBH,nrpphr
COMTD1,SLC6A2,nrpphr
COMTD1,SLC22A3,nrpphr
COMTD1,SLC18A2,adrnl
COMTD1,MOXD1,nrpphr
COMTD1,SLC18A1,adrnl
COMTD1,SLC6A3,nrpphr
COMTD1,SLC22A2,nrpphr
CYP1A2,IDO1,melatn
CYP1A2,CYP1A1,C14826
CYP1A2,CYP1B1,C14826
CYP1A2,CYP4F11,C14826
CYP1A2,CYP3A5,C14826
CYP1A2,ALOX15,lnlc
CYP1A2,344967_AT1,lnlc
CYP1A2,CYP2A7,C14826
CYP1A2,CYP3A7,C14826
CYP1A2,ALOX12,arachd
CYP1A2,CYP2S1,C14826
CYP1A2,CEL,lnlc
CYP1A2,CYP4F12,C14826
CYP1A2,CYP4Z1,C14826
CYP1A2,PPT1,arachd
CYP1A2,SLCO2A1,arachd
CYP1A2,SLCO1B1,arachd
CYP1A2,ABCA1,lnlc
CYP1A2,CYP19A1,C14826
CYP1A2,PTGS1,arachd
CYP1A2,PTGS2,arachd
CYP1A2,CYP2U1,C14826
CYP1A2,CYP2B6,C14826
CYP1A2,CYP2D6,C14826
