gene,t-statistic,adj_p-value,effect size
AFG3L1P,1.4175301619620566,0.15961501803742914,0.2824676287517343
GRIPAP1,1.4286939589257004,0.15645107047529602,0.2825026787431556
STAC2,1.495716227955058,0.13964639376351476,0.2825411064924592
GHRLOS,1.4109459529690342,0.16152750214548858,0.28257497876660714
NFXL1,1.4559901579635683,0.1491299093065792,0.28271093621544946
EMC9,1.4665356843114252,0.14646234343435316,0.2827872507709906
CALY,1.513939921098178,0.13565959437336408,0.28287190341011414
WBP2NL,1.420044920003768,0.15888515452558072,0.2828723910972846
TBL1XR1,1.4342407466330835,0.15489809944855432,0.2828785274387135
EXOSC6,1.4405313661288541,0.1531819882034346,0.2829169616447178
ETS1,1.4728713498997696,0.14487478613373847,0.2830356693946551
TMEM218,1.4514146485082724,0.15028281000958146,0.28304405653690534
KRT81,1.5037069698906795,0.13777500847607504,0.283098161327243
SLC7A8,1.5089534162534015,0.13664664577585667,0.28311295368724315
SSR3,1.456194244428372,0.1490328649284159,0.28316211026721827
LINC00499,1.5130549857348237,0.1357661937691053,0.2831845304478332
TRUB1,1.4575114740094446,0.14869173322775361,0.2831904218614717
LILRB4,1.5070958015295124,0.13702433940834294,0.28319177916266786
EFCAB6,1.440996105733864,0.15303932342800367,0.2831944962072193
MYO3A,1.5241108371584808,0.1334881620858914,0.28326694595793833
COX7A1,1.4526112628554413,0.14995066655433686,0.2832749517698863
HOXA11-AS,1.5251793634229427,0.13327330608840157,0.2832751551183743
ATP10B,1.5250768692449492,0.13325767948383635,0.28340550448576146
NTMT1,1.4644597766143128,0.14690321660525982,0.28343178933236246
DNMBP-AS1,1.5141662864888843,0.13546324344009894,0.2834763953446024
BAG5,1.4492648725009192,0.150811676724724,0.2834810000982068
RGCC,1.4783751884999068,0.14347492649842034,0.2835408459956271
AARD,1.5247438712820431,0.1332862071531414,0.2835440060709251
C7orf26,1.4372877608743182,0.15402314800112923,0.28366924676449906
C5orf63,1.4493895223084656,0.15076391686503046,0.28367872181799275
SMAD9,1.4944312419321755,0.13971125481751648,0.2836834460601113
TRIM4,1.437075307576696,0.15407951807361153,0.2837105319864169
UTF1,1.4722116969849708,0.14493520982748948,0.2837946284453546
GLIS1,1.5273293173411506,0.1327010414829701,0.28380344146201425
CACNA1C-AS1,1.470140626104477,0.1454418961532896,0.28382318018391994
NPY,1.5174512078671418,0.13468926778175727,0.2838511181084681
S100A3,1.5269385150876356,0.1327645256217785,0.2838547865339679
MYBPHL,1.4397511594498138,0.153340151123683,0.283862221196238
FBXO45,1.4664149603807402,0.14636170193220654,0.2838881904103827
CBR3,1.476944841063221,0.143769959470023,0.283888654253134
DNAJB12,1.4494039487879198,0.15073598161452126,0.2840137067035197
ACTR6,1.43698493466006,0.15409065982638664,0.2840201225451042
ANKRD53,1.4822941835318597,0.1424641293329252,0.28405647651068944
SEC23IP,1.4634432674789208,0.1470841630888278,0.284139824698857
MTNR1B,1.5290252128633035,0.1322581873733812,0.28419426358737826
SCUBE3,1.5294859183556095,0.132164325050353,0.28420451439132133
HNRNPA2B1,1.4466375586735123,0.1514576801853034,0.28424832638924014
KRTAP10-1,1.5305905326113878,0.1319319717339281,0.2842578061218842
ENGASE,1.4519033618498398,0.1500572857694359,0.28426814076938844
TYW1,1.4437684747909254,0.15222765768115723,0.2842824969088886
KCNK13,1.4978106686837906,0.13880982086275284,0.2844348488002926
MRC2,1.527470360742947,0.13248476929882277,0.2845026880556481
PIGO,1.4563392113683336,0.14887694440709806,0.2845075819909074
KIAA0319,1.4924747948564252,0.13998657490666935,0.28466107154073705
TNS1,1.4649778753919307,0.14663751013884593,0.28471804326809397
HCCAT5,1.4417601510677596,0.15275039857692183,0.2847424592363434
SLC7A5,1.5274713326232459,0.13241852376125535,0.28475532332955567
ANKRD20A5P,1.5132644157598392,0.13535792797733914,0.28475577144089514
SV2C,1.5283348924435076,0.13223087183117058,0.2848111057095882
LRFN4,1.445904943569346,0.15162008955104703,0.28485799716344373
LCNL1,1.4975541996590636,0.138788537121668,0.2848765330860535
PSMC4,1.459132179132013,0.14812041973063744,0.2848939894837246
MAP1LC3C,1.4820614741477234,0.14239210685687584,0.28495589275389993
SRRT,1.4280030324759543,0.1565786294470113,0.28497086746545963
ZNF567,1.4515728359579527,0.15009633473043127,0.28497938509805537
MYT1L,1.4904666075740536,0.14037656666793333,0.2851350811952058
LSM1,1.468556786874623,0.14567997198187033,0.2852530904711718
OLFML3,1.5268292038024502,0.13241566427209173,0.2852763116490864
FSHR,1.463457236820014,0.14695159475179018,0.2855382162839225
MAP3K6,1.500181427879132,0.13807654888596296,0.28554670382779074
MOB2,1.4696722781375129,0.1453645923256339,0.28560287284059954
STK32B,1.5340522204617837,0.13088269967268013,0.28561526196405096
KEAP1,1.4420375209830025,0.15263794523829433,0.2856609302908123
TMEM18,1.4717495058224344,0.14483604731887986,0.28567220378363745
MIR126,1.4772888212124236,0.14346057657342737,0.28568435514969776
CHADL,1.4738902089538495,0.14429795208875404,0.28571043872724877
GPR85,1.4969786276777506,0.1387786966950553,0.2857105772592143
ST6GALNAC5,1.5360683070724435,0.13046001803799975,0.2857122973563988
PKDREJ,1.4551468443119833,0.1491027128015247,0.2857299709005444
CDH3,1.5392185635248141,0.12980080852419443,0.28587776864500836
AFAP1L2,1.4978286250982304,0.13855541087110038,0.2858856920166702
CD44,1.5239566244249125,0.13285258493773566,0.28590853600358435
SNRPD2P2,1.520188083405069,0.13363823411933112,0.2859113182285502
OPRK1,1.5317398765588686,0.13124760333735094,0.2859856700808693
TBX1,1.4795090298215738,0.14287873336688633,0.28600962635273447
ZNF582,1.4418894159633568,0.15266492855452599,0.2860849153320019
EIF2AK1,1.4659689408533971,0.14625904687640603,0.28611956183861953
POTEA,1.5408748741145615,0.12941117731998755,0.28612916143330125
COL11A2,1.5406577146717015,0.1294517444197591,0.2861342872447684
MAS1L,1.4366525527988563,0.1541184903032641,0.2861453150927381
GDF6,1.5380297036519075,0.1299547595939575,0.28616496667863445
COA5,1.4582092405951979,0.1482601793225543,0.2862964581469362
SSNA1,1.4853983973018305,0.14140372197736129,0.28638882847940156
CXCR5,1.517688013585317,0.13403736644547254,0.28652859836843925
DDX6,1.4435615811655989,0.1521910295757697,0.28653719526250077
ZNF347,1.45926200901297,0.14796796254510536,0.28654615881764917
NES,1.5402912222094018,0.12940765090971768,0.28656070987762555
OPN1SW,1.41581339918192,0.16013685720203139,0.28657246634807654
GOLGA8CP,1.543434011168674,0.1287899249174129,0.2865947081888659
HCG9,1.4541762562519158,0.14931033456158058,0.2866184617026944
CDC27,1.4690748087247871,0.14542272440235754,0.28663774454428126
ATG10,1.4524106325278952,0.1497805100875513,0.28666848027252523
MIRLET7I,1.5270737529693397,0.13202332121647906,0.286714499589348
ZNF20,1.4627017311851105,0.14705775157008208,0.2867169952364814
NR2F1,1.4667913701585489,0.14599944135840562,0.28673118070800496
SDHAF1,1.4725535437820976,0.1445309520567421,0.28675253669653405
IDH3B,1.4990484503150225,0.13813540869022944,0.28677286684823144
PRPF3,1.4668774567693776,0.14597311388762166,0.28678620407716254
MAMSTR,1.5442174570530873,0.128586427791031,0.28678751803093283
RPAP3,1.4707706006970316,0.14497312817555066,0.28685611637394604
OSTC,1.4702228561462845,0.14511142957083462,0.2868669105267731
APC2,1.464124489926374,0.1466746318424933,0.2869143109408337
BDP1,1.4619396013359505,0.14724023871945177,0.2869650840378118
WDR37,1.461854160298351,0.147257183686721,0.28705126051078517
YOD1,1.464280037577713,0.14662040632194198,0.28711904500705077
IFNA13,1.54657757705742,0.12803006361172126,0.28716650709698743
CAPN7,1.4634772273993688,0.1468222032482108,0.2872285052070052
HOOK2,1.4793555271615184,0.14278341429856387,0.2872516015443615
SGIP1,1.4141211008993724,0.1606657661217524,0.2873164942646638
USP29,1.5474937292620166,0.12780928799940455,0.28733313719531905
DERL3,1.5408477999940056,0.12908036473636583,0.2873995616016448
PRB3,1.5432566510779548,0.1285908723710829,0.2874682011315436
RIN1,1.4234192092552138,0.15791280273874905,0.2874710098311752
PAGE1,1.5475966235542316,0.12773443908846746,0.2875356249139951
TRAV20,1.4493685929845788,0.15057046986940117,0.28754524718888635
GABARAPL2,1.470334955902216,0.14502661977136003,0.28758071641767835
SLAMF6,1.5362329127352803,0.12995100904313853,0.28759385974717383
GPR153,1.5463919470170748,0.12793179834539578,0.28766287359939213
MIR3944,1.4998998365853762,0.1378032788509268,0.2876891223692966
FBXL7,1.5296155478401479,0.13124126727846222,0.2878683377045934
HTR7,1.45942741066679,0.14785105565326911,0.2878856952505731
OR1L8,1.4655123287271057,0.1462511380322221,0.2878863558662367
RPL11,1.4737669259797637,0.1441249234717537,0.28793313415503263
GPAT2,1.471286288820148,0.14475422874349694,0.2879747665030647
GAPDH,1.518736302097229,0.13352272888396874,0.28800890518667566
SLC17A7,1.4794901115674597,0.142678051169855,0.2880115773330554
PLD4,1.4835204385724399,0.14167751247676402,0.2880310441957872
DHDH,1.4686028709224084,0.14543427030436273,0.28812530223748617
FIBCD1,1.4174617073835836,0.15969932030881565,0.28822855877227116
TAAR8,1.5525183796639026,0.12660385346057493,0.2882469146810206
OR13A1,1.4823871084235773,0.14193373404510046,0.28827631973340756
PLEKHG4B,1.54842251427038,0.1273612694657008,0.28834299385910644
MDP1,1.4971277848107158,0.13835867428106255,0.2883793592112074
SLC37A3,1.47884290711218,0.14280333995333513,0.28843338509296146
HTR7P1,1.498250932638989,0.1380853534557907,0.2884487643430131
DAZAP1,1.4530518615747172,0.14954170122439597,0.2884565009837879
MMP17,1.5522720083425756,0.12659263609953508,0.28846069869566904
SSX1,1.5542829814828751,0.12618268531927654,0.2885677799418606
NIPAL2,1.4750010321917468,0.1437623296043096,0.28858074761626684
TMEM108,1.5442943809064567,0.12810124084745933,0.2886028196382407
HDAC5,1.4497442103323244,0.15043910606925678,0.28873950754181466
DGCR8,1.4593055862216708,0.14784672217434403,0.28875426885311933
MRPL33,1.488256593075513,0.14043875289669439,0.28881035259649146
DDX19A,1.489583254124497,0.1401106347291167,0.2888586583491071
PSTK,1.4937562285397277,0.1391016115749221,0.28887188733052227
RPP40,1.4986128053015673,0.13794053611476242,0.28892234835499503
FCRL1,1.53656001921589,0.1295773639394522,0.2889391905819004
GSDMD,1.482622653677212,0.141815762758989,0.2889393561321277
SCGB1A1,1.5546682272070822,0.12600442524516084,0.28895774785510936
TAF7,1.4827595190653873,0.1417795632470558,0.28896409859985406
MSS51,1.422342032791065,0.15827325243790938,0.28896509639206125
ITPK1-AS1,1.4929943582201362,0.1392722805412395,0.2889832972108879
MKNK1,1.4796995718372679,0.14254169606275313,0.2890064568935744
MPZ,1.5544914128743055,0.12601008072128217,0.28906237711386873
CDKN1B,1.4765298439276786,0.14333625491875218,0.28910004561248864
SH3BGRL,1.5094551803982503,0.13540150661978295,0.28911982154540655
OGFOD1,1.4834344793515322,0.14159586207896313,0.2891478462568197
APCDD1L,1.5148817039535234,0.13417366097788802,0.289153376748328
UBAC2-AS1,1.5053869745182582,0.13632005254815122,0.2892212224499559
BAK1,1.4896430989638745,0.14005200452545394,0.289298363089982
FLNB,1.4741374103958855,0.14393282524361153,0.289319028140897
EFCAB6-AS1,1.509097238809509,0.13545341198788116,0.2893245658457519
FRYL,1.4743534139168428,0.14387492434913227,0.28935843859643406
WASH3P,1.465554915257653,0.14616254980330623,0.2893746698578633
GPR18,1.5180619385701082,0.13342831965091384,0.28939389480416083
PIK3CB,1.4799648617454393,0.142444765494842,0.28939985283252373
SAFB,1.4681153337385688,0.14548836224596445,0.28941147076621454
NT5C,1.4934842474017032,0.13910499345674573,0.28944391709910555
SHC4,1.5560029309206653,0.12559745275532957,0.2895381637282622
S100A5,1.55310660949777,0.126149846796875,0.28954371143921726
FREM2,1.5596087578982816,0.12491456070698183,0.289550005740934
LAMP3,1.4412358849398756,0.15280864456981846,0.28955624617676673
PLAC9,1.5524389551788964,0.1262455454565263,0.2896750199789463
RPS15A,1.493129064017969,0.1391639568526656,0.2897063803507494
MSX2,1.5604737756214668,0.1247035745999082,0.28973155106074516
LY6D,1.5542100984831075,0.125873870996982,0.289795254094755
KRT33B,1.5610479310105985,0.12457844844568178,0.28979767110488963
ALG11,1.4774122117941986,0.14305998235266548,0.28986865798936523
MROH2B,1.5533341201287632,0.12601471055943242,0.2899067734179814
NUDCD2,1.475308399206756,0.14359607302083552,0.2899131937103264
EIF4G3,1.4841644361396462,0.141349273015132,0.28994117863563823
TBC1D10C,1.4954423147959248,0.13857641216781702,0.2899889582177905
ATRNL1,1.5308024249002776,0.130550832810492,0.29005812019349553
RNF213,1.4679380911079918,0.14550511967244217,0.2900737204188741
TRIM3,1.4607675977601315,0.14741187335671854,0.2901056681689426
AJUBA,1.493134234827961,0.13911697933118902,0.2901747232465736
RENBP,1.5367911404389183,0.12926791565975135,0.2901888138727749
GRIA1,1.5620367452416168,0.12428811546857282,0.29018936788505767
PLEKHN1,1.5422298375758725,0.12813441887256094,0.2902640895629036
ASCC3,1.479050665796964,0.14261578145555778,0.2902876300723952
LRCH3,1.460717301252903,0.14741978099155195,0.290332825522739
ELAC2,1.4939556774944642,0.13890197018071335,0.290336159568896
TMEM143,1.497225159638599,0.13810876850652512,0.2903663691899798
ZNF613,1.4844167277471723,0.14125403622692378,0.29036741913161124
OTOP3,1.5646205133692825,0.12373787583219792,0.2904470447109048
PPIL3,1.4736912027363473,0.14398369057235547,0.2904726529779682
USP40,1.4794763578486059,0.14248932770824355,0.2905809032455665
ZNF146,1.4769612581718905,0.14313343393706698,0.2905815611043136
SRSF3,1.4990647688682677,0.13764472942990089,0.29058753878069726
DSG2,1.5180218815120117,0.13324760289407664,0.2906103776731211
UBE2L3,1.4863950222410796,0.1407394008235049,0.29063416152991783
RNF181,1.4698539825858996,0.14497815822059143,0.2906490371571549
TELO2,1.4984564566944218,0.13778208611065862,0.2906709102033547
XPO4,1.505979381486356,0.13599418500829194,0.29070742679496736
SNHG11,1.451468867829502,0.1499437990446021,0.2907294265048003
LINC00861,1.5096133678348547,0.1351456892782201,0.2907311305371504
TENM4,1.563956852819828,0.12378034837890936,0.29074933299253575
TRMT13,1.4715771044239443,0.14452090017439032,0.29077984952352043
GABBR1,1.4848226257443042,0.14112206883749379,0.2907909249229486
TMEM65,1.5134818320114365,0.13423738449241196,0.29087859553522627
GYG2,1.4793317237318275,0.1425040935592244,0.29096655055331033
SRP72,1.494600699109853,0.13868655213342374,0.2909740612955146
MZT2B,1.51316585248583,0.13429547570843361,0.29098595009038225
KANSL3,1.4790563351547015,0.14257100368745612,0.2910334586982291
NUDT17,1.4648225402290775,0.14630034763637814,0.2910433500840412
CCR5,1.4997361224875034,0.13743043023699142,0.29111694423575596
CTSK,1.5646941216782404,0.12354559301688756,0.29111841010337075
VASN,1.5263367663871164,0.13132211856609016,0.2911584129468346
WIPF3,1.4506710804847118,0.15016653728368282,0.29119029073257413
NPAT,1.4919891560131997,0.1393051203360644,0.29123449058930034
SLC25A1,1.511170006689709,0.1347195278094126,0.29126352230738317
POMZP3,1.5171301790988714,0.1333533723384725,0.29127991341373
ERI3,1.5125478844023266,0.13438877546880612,0.29136639062643666
WDR83OS,1.4957138458443253,0.1383793753291234,0.29138297858884366
SLCO5A1,1.5688931765750294,0.12269354035325981,0.29139080143822244
CH25H,1.5411301778887996,0.1281302703366938,0.29139171636152317
TRABD,1.4994872924570644,0.13745670408089183,0.2914674594069201
PREP,1.5000012340715705,0.1373307209956071,0.29149053979479433
RAB40AL,1.5002254003418996,0.13727314684094713,0.2915289096207042
LCN2,1.542523579210465,0.12780123683703443,0.2916009696199658
FBXO22,1.4812551263932958,0.14197473662114302,0.2916576311339687
SPRR2E,1.5719878259233193,0.12201884699760662,0.2917858769764054
PMAIP1,1.554652098012779,0.12530913285747255,0.291806921625257
CELF2,1.5573495578478647,0.1247738697885283,0.2918339118638902
ZSCAN10,1.517823418438316,0.13311426454495712,0.29189289113263217
SPTB,1.5504985670816573,0.12611603441381547,0.29189846062337604
GH1,1.4677252424057856,0.14550319744848983,0.2919696310113554
SIN3A,1.4883210750908737,0.14016454591645078,0.2919834320600029
OR1Q1,1.566916326175417,0.1229056326390747,0.291988536748463
MTX1,1.4913299583398107,0.13940916061647607,0.2920330865436934
CPNE4,1.5731264735280874,0.12171878897031708,0.2921270370777572
OR14J1,1.5741510595611312,0.12151775996175683,0.29217891742660257
TMEM128,1.4970914397201747,0.13797591857427943,0.2921918676709034
ATAD3C,1.4836179882773555,0.1413423773069036,0.29221227847388526
MYBPC1,1.563556588417584,0.12348604788986228,0.2922144055187723
SASH3,1.532824331838465,0.12973410840528704,0.292260991152305
CLPTM1L,1.4950286542567568,0.13847291025102654,0.2923165733742461
AKNAD1,1.573122108154264,0.12166318684273873,0.2923390201429712
ZNF691,1.4453710134161397,0.15167892794897414,0.2923435193073318
SPNS1,1.5228180527063397,0.1319247732910193,0.2923525559003693
BMI1,1.4798934176642842,0.1422879319181293,0.29247184192385345
ECSCR,1.5411930581672448,0.12790934565101433,0.29250636301022637
PGAM1,1.5627937318072178,0.12355739976440616,0.29253041030554827
BFSP2,1.5045446160977698,0.13614106904552392,0.29255193203720864
POGK,1.4827952502115738,0.14153533433827312,0.2925833017007011
SLX4IP,1.5037337869205372,0.13633203843867012,0.2925906650963104
MIOX,1.5677620819093436,0.12259484970534007,0.2925964912153073
RRP1,1.4770696925435096,0.14301725682933544,0.29260370428592564
CDK15,1.4584563814391251,0.14801380622210122,0.2926162610071321
SCARNA15,1.5259522046896155,0.13118331940451547,0.29264915813809145
LALBA,1.5681686906147898,0.1224923640367573,0.2927015575456491
NCAPH2,1.498918915921011,0.13748705466485978,0.2927287685615538
LCA5L,1.5129897417131093,0.13412234764503472,0.2927767797179985
HSPH1,1.5154893348545802,0.1335407433828074,0.29278558187660203
